2021/04/04 - 05:55;102
2021/04/04 - 06:00;79
2021/04/04 - 06:05;101
2021/04/04 - 06:10;106
2021/04/04 - 06:15;120
2021/04/04 - 06:20;112
2021/04/04 - 06:25;87
2021/04/04 - 06:30;77
2021/04/04 - 06:35;81
2021/04/04 - 06:40;90
2021/04/04 - 06:45;105
2021/04/04 - 06:50;92
2021/04/04 - 06:55;94
2021/04/04 - 07:00;72
2021/04/04 - 07:05;112
2021/04/04 - 07:10;92
2021/04/04 - 07:15;141
2021/04/04 - 07:20;108
2021/04/04 - 07:25;94
2021/04/04 - 07:30;101
2021/04/04 - 07:35;80
2021/04/04 - 07:40;121
2021/04/04 - 07:45;104
2021/04/04 - 07:50;121
2021/04/04 - 07:55;97
2021/04/04 - 08:00;111
2021/04/04 - 08:05;139
2021/04/04 - 08:10;105
2021/04/04 - 08:15;184
2021/04/04 - 08:20;119
2021/04/04 - 08:25;140
2021/04/04 - 08:30;154
2021/04/04 - 08:35;141
2021/04/04 - 08:40;130
2021/04/04 - 08:45;141
2021/04/04 - 08:50;149
2021/04/04 - 08:55;143
2021/04/04 - 09:00;125
2021/04/04 - 09:05;169
2021/04/04 - 09:10;141
2021/04/04 - 09:15;195
2021/04/04 - 09:20;178
2021/04/04 - 09:25;144
2021/04/04 - 09:30;221
2021/04/04 - 09:35;141
2021/04/04 - 09:40;152
2021/04/04 - 09:45;164
2021/04/04 - 09:50;181
2021/04/04 - 09:55;146
2021/04/04 - 10:00;174
2021/04/04 - 10:05;178
2021/04/04 - 10:10;164
2021/04/04 - 10:15;184
2021/04/04 - 10:20;201
2021/04/04 - 10:25;224
2021/04/04 - 10:30;204
2021/04/04 - 10:35;225
2021/04/04 - 10:40;191
2021/04/04 - 10:45;200
2021/04/04 - 10:50;224
2021/04/04 - 10:55;244
2021/04/04 - 11:00;224
2021/04/04 - 11:05;270
2021/04/04 - 11:10;221
2021/04/04 - 11:15;237
2021/04/04 - 11:20;217
2021/04/04 - 11:25;248
2021/04/04 - 11:30;242
2021/04/04 - 11:35;293
2021/04/04 - 11:40;196
2021/04/04 - 11:45;234
2021/04/04 - 11:50;315
2021/04/04 - 11:55;259
2021/04/04 - 12:00;281
2021/04/04 - 12:05;262
2021/04/04 - 12:10;245
2021/04/04 - 12:15;257
2021/04/04 - 12:20;257
2021/04/04 - 12:25;270
2021/04/04 - 12:30;288
2021/04/04 - 12:35;247
2021/04/04 - 12:40;225
2021/04/04 - 12:45;233
2021/04/04 - 12:50;267
2021/04/04 - 12:55;222
2021/04/04 - 13:00;251
2021/04/04 - 13:05;242
2021/04/04 - 13:10;217
2021/04/04 - 13:15;242
2021/04/04 - 13:20;215
2021/04/04 - 13:25;214
2021/04/04 - 13:30;189
2021/04/04 - 13:35;191
2021/04/04 - 13:40;201
2021/04/04 - 13:45;188
2021/04/04 - 13:50;213
2021/04/04 - 13:55;216
2021/04/04 - 14:00;234
2021/04/04 - 14:05;254
2021/04/04 - 14:10;238
2021/04/04 - 14:15;221
2021/04/04 - 14:20;199
2021/04/04 - 14:25;240
2021/04/04 - 14:30;212
2021/04/04 - 14:35;260
2021/04/04 - 14:40;259
2021/04/04 - 14:45;247
2021/04/04 - 14:50;197
2021/04/04 - 14:55;190
2021/04/04 - 15:00;223
2021/04/04 - 15:05;241
2021/04/04 - 15:10;223
2021/04/04 - 15:15;231
2021/04/04 - 15:20;204
2021/04/04 - 15:25;210
2021/04/04 - 15:30;194
2021/04/04 - 15:35;195
2021/04/04 - 15:40;176
2021/04/04 - 15:45;231
2021/04/04 - 15:50;189
2021/04/04 - 15:55;213
2021/04/04 - 16:00;211
2021/04/04 - 16:05;243
2021/04/04 - 16:10;249
2021/04/04 - 16:15;212
2021/04/04 - 16:20;221
2021/04/04 - 16:25;213
2021/04/04 - 16:30;218
2021/04/04 - 16:35;228
2021/04/04 - 16:40;201
2021/04/04 - 16:45;238
2021/04/04 - 16:50;196
2021/04/04 - 16:55;165
2021/04/04 - 17:00;237
2021/04/04 - 17:05;261
2021/04/04 - 17:10;206
2021/04/04 - 17:15;236
2021/04/04 - 17:20;224
2021/04/04 - 17:25;209
2021/04/04 - 17:30;237
2021/04/04 - 17:35;287
2021/04/04 - 17:40;271
2021/04/04 - 17:45;266
2021/04/04 - 17:50;213
2021/04/04 - 17:55;202
2021/04/04 - 18:00;252
2021/04/04 - 18:05;258
2021/04/04 - 18:10;247
2021/04/04 - 18:15;278
2021/04/04 - 18:20;246
2021/04/04 - 18:25;213
2021/04/04 - 18:30;162
2021/04/04 - 18:35;199
2021/04/04 - 18:40;254
2021/04/04 - 18:45;243
2021/04/04 - 18:50;206
2021/04/04 - 18:55;183
2021/04/04 - 19:00;247
2021/04/04 - 19:05;240
2021/04/04 - 19:10;238
2021/04/04 - 19:15;245
2021/04/04 - 19:20;204
2021/04/04 - 19:25;173
2021/04/04 - 19:30;182
2021/04/04 - 19:35;235
2021/04/04 - 19:40;247
2021/04/04 - 19:45;246
2021/04/04 - 19:50;213
2021/04/04 - 19:55;197
2021/04/04 - 20:00;262
2021/04/04 - 20:05;262
2021/04/04 - 20:10;253
2021/04/04 - 20:15;250
2021/04/04 - 20:20;259
2021/04/04 - 20:25;210
2021/04/04 - 20:30;237
2021/04/04 - 20:35;247
2021/04/04 - 20:40;245
2021/04/04 - 20:45;243
2021/04/04 - 20:50;245
2021/04/04 - 20:55;211
2021/04/04 - 21:00;229
2021/04/04 - 21:05;246
2021/04/04 - 21:10;261
2021/04/04 - 21:15;257
2021/04/04 - 21:20;288
2021/04/04 - 21:25;200
2021/04/04 - 21:30;224
2021/04/04 - 21:35;222
2021/04/04 - 21:40;250
2021/04/04 - 21:45;235
2021/04/04 - 21:50;213
2021/04/04 - 21:55;214
2021/04/04 - 22:00;223
2021/04/04 - 22:05;256
2021/04/04 - 22:10;236
2021/04/04 - 22:15;254
2021/04/04 - 22:20;242
2021/04/04 - 22:25;198
2021/04/04 - 22:30;233
2021/04/04 - 22:35;256
2021/04/04 - 22:40;199
2021/04/04 - 22:45;174
2021/04/04 - 22:50;209
2021/04/04 - 22:55;176
2021/04/04 - 23:00;138
2021/04/04 - 23:05;94
2021/04/04 - 23:10;114
2021/04/04 - 23:15;122
2021/04/04 - 23:20;114
2021/04/04 - 23:25;55
2021/04/04 - 23:30;88
2021/04/04 - 23:35;64
2021/04/04 - 23:40;89
2021/04/04 - 23:45;105
2021/04/04 - 23:50;96
2021/04/04 - 23:55;71
2021/04/05 - 00:00;152
2021/04/05 - 00:05;122
2021/04/05 - 00:10;170
2021/04/05 - 00:15;177
2021/04/05 - 00:20;142
2021/04/05 - 00:25;125
2021/04/05 - 00:30;171
2021/04/05 - 00:35;151
2021/04/05 - 00:40;140
2021/04/05 - 00:45;127
2021/04/05 - 00:50;125
2021/04/05 - 00:55;123
2021/04/05 - 01:00;105
2021/04/05 - 01:05;101
2021/04/05 - 01:10;130
2021/04/05 - 01:15;162
2021/04/05 - 01:20;160
2021/04/05 - 01:25;108
2021/04/05 - 01:30;167
2021/04/05 - 01:35;134
2021/04/05 - 01:40;118
2021/04/05 - 01:45;107
2021/04/05 - 01:50;134
2021/04/05 - 01:55;94
2021/04/05 - 02:00;108
2021/04/05 - 02:05;84
2021/04/05 - 02:10;105
2021/04/05 - 02:15;125
2021/04/05 - 02:20;117
2021/04/05 - 02:25;85
2021/04/05 - 02:30;137
2021/04/05 - 02:35;82
2021/04/05 - 02:40;86
2021/04/05 - 02:45;91
2021/04/05 - 02:50;92
2021/04/05 - 02:55;97
2021/04/05 - 03:00;88
2021/04/05 - 03:05;83
2021/04/05 - 03:10;118
2021/04/05 - 03:15;110
2021/04/05 - 03:20;120
2021/04/05 - 03:25;73
2021/04/05 - 03:30;120
2021/04/05 - 03:35;73
2021/04/05 - 03:40;106
2021/04/05 - 03:45;102
2021/04/05 - 03:50;116
2021/04/05 - 03:55;76
2021/04/05 - 04:00;95
2021/04/05 - 04:05;83
2021/04/05 - 04:10;105
2021/04/05 - 04:15;108
2021/04/05 - 04:20;115
2021/04/05 - 04:25;71
2021/04/05 - 04:30;120
2021/04/05 - 04:35;72
2021/04/05 - 04:40;94
2021/04/05 - 04:45;88
2021/04/05 - 04:50;101
2021/04/05 - 04:55;79
2021/04/05 - 05:00;97
2021/04/05 - 05:05;84
2021/04/05 - 05:10;105
2021/04/05 - 05:15;110
2021/04/05 - 05:20;137
2021/04/05 - 05:25;71
2021/04/05 - 05:30;147
2021/04/05 - 05:35;79
2021/04/05 - 05:40;113
2021/04/05 - 05:45;98
2021/04/05 - 05:50;113
2021/04/05 - 05:55;93
2021/04/05 - 06:00;112
2021/04/05 - 06:05;114
2021/04/05 - 06:10;144
2021/04/05 - 06:15;166
2021/04/05 - 06:20;160
2021/04/05 - 06:25;112
2021/04/05 - 06:30;161
2021/04/05 - 06:35;147
2021/04/05 - 06:40;202
2021/04/05 - 06:45;165
2021/04/05 - 06:50;173
2021/04/05 - 06:55;161
2021/04/05 - 07:00;155
2021/04/05 - 07:05;175
2021/04/05 - 07:10;164
2021/04/05 - 07:15;157
2021/04/05 - 07:20;158
2021/04/05 - 07:25;126
2021/04/05 - 07:30;166
2021/04/05 - 07:35;173
2021/04/05 - 07:40;160
2021/04/05 - 07:45;178
2021/04/05 - 07:50;193
2021/04/05 - 07:55;150
2021/04/05 - 08:00;251
2021/04/05 - 08:05;192
2021/04/05 - 08:10;212
2021/04/05 - 08:15;208
2021/04/05 - 08:20;234
2021/04/05 - 08:25;236
2021/04/05 - 08:30;250
2021/04/05 - 08:35;235
2021/04/05 - 08:40;231
2021/04/05 - 08:45;210
2021/04/05 - 08:50;288
2021/04/05 - 08:55;283
2021/04/05 - 09:00;219
2021/04/05 - 09:05;185
2021/04/05 - 09:10;286
2021/04/05 - 09:15;290
2021/04/05 - 09:20;251
2021/04/05 - 09:25;231
2021/04/05 - 09:30;253
2021/04/05 - 09:35;230
2021/04/05 - 09:40;273
2021/04/05 - 09:45;221
2021/04/05 - 09:50;259
2021/04/05 - 09:55;307
2021/04/05 - 10:00;264
2021/04/05 - 10:05;211
2021/04/05 - 10:10;313
2021/04/05 - 10:15;251
2021/04/05 - 10:20;320
2021/04/05 - 10:25;293
2021/04/05 - 10:30;273
2021/04/05 - 10:35;255
2021/04/05 - 10:40;256
2021/04/05 - 10:45;186
2021/04/05 - 10:50;254
2021/04/05 - 10:55;240
2021/04/05 - 11:00;239
2021/04/05 - 11:05;272
2021/04/05 - 11:10;327
2021/04/05 - 11:15;239
2021/04/05 - 11:20;279
2021/04/05 - 11:25;272
2021/04/05 - 11:30;212
2021/04/05 - 11:35;280
2021/04/05 - 11:40;283
2021/04/05 - 11:45;274
2021/04/05 - 11:50;328
2021/04/05 - 11:55;338
2021/04/05 - 12:00;332
2021/04/05 - 12:05;279
2021/04/05 - 12:10;288
2021/04/05 - 12:15;284
2021/04/05 - 12:20;209
2021/04/05 - 12:25;269
2021/04/05 - 12:30;297
2021/04/05 - 12:35;238
2021/04/05 - 12:40;207
2021/04/05 - 12:45;224
2021/04/05 - 12:50;302
2021/04/05 - 12:55;292
2021/04/05 - 13:00;308
2021/04/05 - 13:05;269
2021/04/05 - 13:10;286
2021/04/05 - 13:15;225
2021/04/05 - 13:20;249
2021/04/05 - 13:25;217
2021/04/05 - 13:30;365
2021/04/05 - 13:35;244
2021/04/05 - 13:40;220
2021/04/05 - 13:45;325
2021/04/05 - 13:50;314
2021/04/05 - 13:55;273
2021/04/05 - 14:00;278
2021/04/05 - 14:05;285
2021/04/05 - 14:10;272
2021/04/05 - 14:15;256
2021/04/05 - 14:20;290
2021/04/05 - 14:25;187
2021/04/05 - 14:30;251
2021/04/05 - 14:35;209
2021/04/05 - 14:40;264
2021/04/05 - 14:45;261
2021/04/05 - 14:50;295
2021/04/05 - 14:55;235
2021/04/05 - 15:00;249
2021/04/05 - 15:05;225
2021/04/05 - 15:10;333
2021/04/05 - 15:15;257
2021/04/05 - 15:20;268
2021/04/05 - 15:25;242
2021/04/05 - 15:30;270
2021/04/05 - 15:35;265
2021/04/05 - 15:40;261
2021/04/05 - 15:45;238
2021/04/05 - 15:50;291
2021/04/05 - 15:55;270
2021/04/05 - 16:00;303
2021/04/05 - 16:05;299
2021/04/05 - 16:10;328
2021/04/05 - 16:15;280
2021/04/05 - 16:20;219
2021/04/05 - 16:25;205
2021/04/05 - 16:30;258
2021/04/05 - 16:35;290
2021/04/05 - 16:40;290
2021/04/05 - 16:45;282
2021/04/05 - 16:50;262
2021/04/05 - 16:55;217
2021/04/05 - 17:00;295
2021/04/05 - 17:05;243
2021/04/05 - 17:10;320
2021/04/05 - 17:15;273
2021/04/05 - 17:20;238
2021/04/05 - 17:25;205
2021/04/05 - 17:30;206
2021/04/05 - 17:35;305
2021/04/05 - 17:40;259
2021/04/05 - 17:45;276
2021/04/05 - 17:50;251
2021/04/05 - 17:55;228
2021/04/05 - 18:00;290
2021/04/05 - 18:05;311
2021/04/05 - 18:10;291
2021/04/05 - 18:15;345
2021/04/05 - 18:20;269
2021/04/05 - 18:25;274
2021/04/05 - 18:30;310
2021/04/05 - 18:35;314
2021/04/05 - 18:40;265
2021/04/05 - 18:45;307
2021/04/05 - 18:50;307
2021/04/05 - 18:55;265
2021/04/05 - 19:00;258
2021/04/05 - 19:05;268
2021/04/05 - 19:10;226
2021/04/05 - 19:15;296
2021/04/05 - 19:20;243
2021/04/05 - 19:25;270
2021/04/05 - 19:30;276
2021/04/05 - 19:35;340
2021/04/05 - 19:40;254
2021/04/05 - 19:45;230
2021/04/05 - 19:50;307
2021/04/05 - 19:55;311
2021/04/05 - 20:00;298
2021/04/05 - 20:05;285
2021/04/05 - 20:10;226
2021/04/05 - 20:15;229
2021/04/05 - 20:20;289
2021/04/05 - 20:25;250
2021/04/05 - 20:30;223
2021/04/05 - 20:35;286
2021/04/05 - 20:40;217
2021/04/05 - 20:45;221
2021/04/05 - 20:50;288
2021/04/05 - 20:55;281
2021/04/05 - 21:00;196
2021/04/05 - 21:05;228
2021/04/05 - 21:10;168
2021/04/05 - 21:15;190
2021/04/05 - 21:20;223
2021/04/05 - 21:25;202
2021/04/05 - 21:30;253
2021/04/05 - 21:35;217
2021/04/05 - 21:40;208
2021/04/05 - 21:45;205
2021/04/05 - 21:50;241
2021/04/05 - 21:55;245
2021/04/05 - 22:00;181
2021/04/05 - 22:05;250
2021/04/05 - 22:10;193
2021/04/05 - 22:15;196
2021/04/05 - 22:20;180
2021/04/05 - 22:25;207
2021/04/05 - 22:30;186
2021/04/05 - 22:35;212
2021/04/05 - 22:40;175
2021/04/05 - 22:45;171
2021/04/05 - 22:50;167
2021/04/05 - 22:55;158
2021/04/05 - 23:00;137
2021/04/05 - 23:05;148
2021/04/05 - 23:10;143
2021/04/05 - 23:15;115
2021/04/05 - 23:20;90
2021/04/05 - 23:25;293
2021/04/05 - 23:30;234
2021/04/05 - 23:35;206
2021/04/05 - 23:40;123
2021/04/05 - 23:45;10
2021/04/06 - 00:00;235
2021/04/06 - 00:05;285
2021/04/06 - 00:10;277
2021/04/06 - 00:15;231
2021/04/06 - 00:20;283
2021/04/06 - 00:25;298
2021/04/06 - 00:30;317
2021/04/06 - 00:35;284
2021/04/06 - 00:40;264
2021/04/06 - 00:45;229
2021/04/06 - 00:50;177
2021/04/06 - 00:55;230
2021/04/06 - 01:00;248
2021/04/06 - 01:05;227
2021/04/06 - 01:10;244
2021/04/06 - 01:15;227
2021/04/06 - 01:20;197
2021/04/06 - 01:25;211
2021/04/06 - 01:30;207
2021/04/06 - 01:35;209
2021/04/06 - 01:40;193
2021/04/06 - 01:45;160
2021/04/06 - 01:50;187
2021/04/06 - 01:55;174
2021/04/06 - 02:00;215
2021/04/06 - 02:05;176
2021/04/06 - 02:10;180
2021/04/06 - 02:15;176
2021/04/06 - 02:20;145
2021/04/06 - 02:25;188
2021/04/06 - 02:30;140
2021/04/06 - 02:35;146
2021/04/06 - 02:40;164
2021/04/06 - 02:45;118
2021/04/06 - 02:50;133
2021/04/06 - 02:55;116
2021/04/06 - 03:00;123
2021/04/06 - 03:05;134
2021/04/06 - 03:10;132
2021/04/06 - 03:15;143
2021/04/06 - 03:20;169
2021/04/06 - 03:25;149
2021/04/06 - 03:30;148
2021/04/06 - 03:35;161
2021/04/06 - 03:40;147
2021/04/06 - 03:45;146
2021/04/06 - 03:50;121
2021/04/06 - 03:55;110
2021/04/06 - 04:00;162
2021/04/06 - 04:05;256
2021/04/06 - 04:10;230
2021/04/06 - 04:15;135
2021/04/06 - 04:20;138
2021/04/06 - 04:25;115
2021/04/06 - 04:30;103
2021/04/06 - 04:35;116
2021/04/06 - 04:40;124
2021/04/06 - 04:45;58
2021/04/06 - 04:50;60
2021/04/06 - 04:55;45
2021/04/06 - 05:00;75
2021/04/06 - 05:05;130
2021/04/06 - 05:10;117
2021/04/06 - 05:15;91
2021/04/06 - 05:20;79
2021/04/06 - 05:25;89
2021/04/06 - 05:30;97
2021/04/06 - 05:35;126
2021/04/06 - 05:40;128
2021/04/06 - 05:45;73
2021/04/06 - 05:50;61
2021/04/06 - 05:55;65
2021/04/06 - 06:00;80
2021/04/06 - 06:05;153
2021/04/06 - 06:10;134
2021/04/06 - 06:15;101
2021/04/06 - 06:20;122
2021/04/06 - 06:25;111
2021/04/06 - 06:30;147
2021/04/06 - 06:35;154
2021/04/06 - 06:40;147
2021/04/06 - 06:45;120
2021/04/06 - 06:50;136
2021/04/06 - 06:55;134
2021/04/06 - 07:00;129
2021/04/06 - 07:05;174
2021/04/06 - 07:10;178
2021/04/06 - 07:15;189
2021/04/06 - 07:20;207
2021/04/06 - 07:25;143
2021/04/06 - 07:30;195
2021/04/06 - 07:35;183
2021/04/06 - 07:40;206
2021/04/06 - 07:45;128
2021/04/06 - 07:50;186
2021/04/06 - 07:55;185
2021/04/06 - 08:00;202
2021/04/06 - 08:05;243
2021/04/06 - 08:10;207
2021/04/06 - 08:15;217
2021/04/06 - 08:20;237
2021/04/06 - 08:25;187
2021/04/06 - 08:30;183
2021/04/06 - 08:35;214
2021/04/06 - 08:40;286
2021/04/06 - 08:45;160
2021/04/06 - 08:50;209
2021/04/06 - 08:55;218
2021/04/06 - 09:00;258
2021/04/06 - 09:05;257
2021/04/06 - 09:10;276
2021/04/06 - 09:15;219
2021/04/06 - 09:20;249
2021/04/06 - 09:25;282
2021/04/06 - 09:30;270
2021/04/06 - 09:35;221
2021/04/06 - 09:40;280
2021/04/06 - 09:45;238
2021/04/06 - 09:50;257
2021/04/06 - 09:55;274
2021/04/06 - 10:00;220
2021/04/06 - 10:05;306
2021/04/06 - 10:10;270
2021/04/06 - 10:15;243
2021/04/06 - 10:20;248
2021/04/06 - 10:25;262
2021/04/06 - 10:30;278
2021/04/06 - 10:35;279
2021/04/06 - 10:40;282
2021/04/06 - 10:45;279
2021/04/06 - 10:50;248
2021/04/06 - 10:55;217
2021/04/06 - 11:00;266
2021/04/06 - 11:05;267
2021/04/06 - 11:10;212
2021/04/06 - 11:15;263
2021/04/06 - 11:20;290
2021/04/06 - 11:25;309
2021/04/06 - 11:30;246
2021/04/06 - 11:35;253
2021/04/06 - 11:40;303
2021/04/06 - 11:45;255
2021/04/06 - 11:50;232
2021/04/06 - 11:55;305
2021/04/06 - 12:00;317
2021/04/06 - 12:05;321
2021/04/06 - 12:10;267
2021/04/06 - 12:15;213
2021/04/06 - 12:20;302
2021/04/06 - 12:25;244
2021/04/06 - 12:30;286
2021/04/06 - 12:35;277
2021/04/06 - 12:40;290
2021/04/06 - 12:45;266
2021/04/06 - 12:50;250
2021/04/06 - 12:55;252
2021/04/06 - 13:00;281
2021/04/06 - 13:05;289
2021/04/06 - 13:10;347
2021/04/06 - 13:15;250
2021/04/06 - 13:20;280
2021/04/06 - 13:25;244
2021/04/06 - 13:30;246
2021/04/06 - 13:35;247
2021/04/06 - 13:40;291
2021/04/06 - 13:45;197
2021/04/06 - 13:50;239
2021/04/06 - 13:55;292
2021/04/06 - 14:00;257
2021/04/06 - 14:05;287
2021/04/06 - 14:10;281
2021/04/06 - 14:15;319
2021/04/06 - 14:20;265
2021/04/06 - 14:25;288
2021/04/06 - 14:30;282
2021/04/06 - 14:35;260
2021/04/06 - 14:40;268
2021/04/06 - 14:45;228
2021/04/06 - 14:50;257
2021/04/06 - 14:55;247
2021/04/06 - 15:00;257
2021/04/06 - 15:05;304
2021/04/06 - 15:10;261
2021/04/06 - 15:15;268
2021/04/06 - 15:20;306
2021/04/06 - 15:25;246
2021/04/06 - 15:30;297
2021/04/06 - 15:35;275
2021/04/06 - 15:40;267
2021/04/06 - 15:45;192
2021/04/06 - 15:50;219
2021/04/06 - 15:55;264
2021/04/06 - 16:00;240
2021/04/06 - 16:05;277
2021/04/06 - 16:10;308
2021/04/06 - 16:15;323
2021/04/06 - 16:20;275
2021/04/06 - 16:25;301
2021/04/06 - 16:30;261
2021/04/06 - 16:35;288
2021/04/06 - 16:40;319
2021/04/06 - 16:45;275
2021/04/06 - 16:50;241
2021/04/06 - 16:55;259
2021/04/06 - 17:00;262
2021/04/06 - 17:05;297
2021/04/06 - 17:10;295
2021/04/06 - 17:15;243
2021/04/06 - 17:20;310
2021/04/06 - 17:25;248
2021/04/06 - 17:30;274
2021/04/06 - 17:35;238
2021/04/06 - 17:40;313
2021/04/06 - 17:45;250
2021/04/06 - 17:50;274
2021/04/06 - 17:55;310
2021/04/06 - 18:00;312
2021/04/06 - 18:05;370
2021/04/06 - 18:10;315
2021/04/06 - 18:15;276
2021/04/06 - 18:20;307
2021/04/06 - 18:25;295
2021/04/06 - 18:30;263
2021/04/06 - 18:35;232
2021/04/06 - 18:40;262
2021/04/06 - 18:45;216
2021/04/06 - 18:50;295
2021/04/06 - 18:55;233
2021/04/06 - 19:00;259
2021/04/06 - 19:05;328
2021/04/06 - 19:10;280
2021/04/06 - 19:15;230
2021/04/06 - 19:20;255
2021/04/06 - 19:25;267
2021/04/06 - 19:30;272
2021/04/06 - 19:35;243
2021/04/06 - 19:40;243
2021/04/06 - 19:45;239
2021/04/06 - 19:50;223
2021/04/06 - 19:55;221
2021/04/06 - 20:00;239
2021/04/06 - 20:05;269
2021/04/06 - 20:10;239
2021/04/06 - 20:15;267
2021/04/06 - 20:20;252
2021/04/06 - 20:25;262
2021/04/06 - 20:30;270
2021/04/06 - 20:35;218
2021/04/06 - 20:40;269
2021/04/06 - 20:45;209
2021/04/06 - 20:50;229
2021/04/06 - 20:55;182
2021/04/06 - 21:00;233
2021/04/06 - 21:05;280
2021/04/06 - 21:10;273
2021/04/06 - 21:15;199
2021/04/06 - 21:20;206
2021/04/06 - 21:25;187
2021/04/06 - 21:30;239
2021/04/06 - 21:35;185
2021/04/06 - 21:40;187
2021/04/06 - 21:45;209
2021/04/06 - 21:50;206
2021/04/06 - 21:55;193
2021/04/06 - 22:00;230
2021/04/06 - 22:05;220
2021/04/06 - 22:10;229
2021/04/06 - 22:15;217
2021/04/06 - 22:20;212
2021/04/06 - 22:25;177
2021/04/06 - 22:30;179
2021/04/06 - 22:35;192
2021/04/06 - 22:40;196
2021/04/06 - 22:45;174
2021/04/06 - 22:50;95
2021/04/06 - 22:55;94
2021/04/06 - 23:00;77
2021/04/06 - 23:05;61
2021/04/06 - 23:10;49
2021/04/06 - 23:15;63
2021/04/06 - 23:20;60
2021/04/06 - 23:25;74
2021/04/06 - 23:30;54
2021/04/06 - 23:35;67
2021/04/06 - 23:40;31
2021/04/06 - 23:45;15
2021/04/06 - 23:50;3
2021/04/07 - 00:00;155
2021/04/07 - 00:05;225
2021/04/07 - 00:10;169
2021/04/07 - 00:15;164
2021/04/07 - 00:20;141
2021/04/07 - 00:25;113
2021/04/07 - 00:30;187
2021/04/07 - 00:35;130
2021/04/07 - 00:40;158
2021/04/07 - 00:45;151
2021/04/07 - 00:50;99
2021/04/07 - 00:55;127
2021/04/07 - 01:00;130
2021/04/07 - 01:05;185
2021/04/07 - 01:10;150
2021/04/07 - 01:15;147
2021/04/07 - 01:20;127
2021/04/07 - 01:25;95
2021/04/07 - 01:30;141
2021/04/07 - 01:35;115
2021/04/07 - 01:40;134
2021/04/07 - 01:45;128
2021/04/07 - 01:50;69
2021/04/07 - 01:55;96
2021/04/07 - 02:00;121
2021/04/07 - 02:05;166
2021/04/07 - 02:10;119
2021/04/07 - 02:15;113
2021/04/07 - 02:20;91
2021/04/07 - 02:25;85
2021/04/07 - 02:30;104
2021/04/07 - 02:35;132
2021/04/07 - 02:40;118
2021/04/07 - 02:45;125
2021/04/07 - 02:50;88
2021/04/07 - 02:55;109
2021/04/07 - 03:00;107
2021/04/07 - 03:05;148
2021/04/07 - 03:10;110
2021/04/07 - 03:15;109
2021/04/07 - 03:20;89
2021/04/07 - 03:25;78
2021/04/07 - 03:30;92
2021/04/07 - 03:35;99
2021/04/07 - 03:40;92
2021/04/07 - 03:45;76
2021/04/07 - 03:50;75
2021/04/07 - 03:55;91
2021/04/07 - 04:00;113
2021/04/07 - 04:05;152
2021/04/07 - 04:10;108
2021/04/07 - 04:15;94
2021/04/07 - 04:20;95
2021/04/07 - 04:25;74
2021/04/07 - 04:30;108
2021/04/07 - 04:35;81
2021/04/07 - 04:40;101
2021/04/07 - 04:45;99
2021/04/07 - 04:50;78
2021/04/07 - 04:55;90
2021/04/07 - 05:00;87
2021/04/07 - 05:05;139
2021/04/07 - 05:10;110
2021/04/07 - 05:15;104
2021/04/07 - 05:20;106
2021/04/07 - 05:25;81
2021/04/07 - 05:30;118
2021/04/07 - 05:35;82
2021/04/07 - 05:40;108
2021/04/07 - 05:45;112
2021/04/07 - 05:50;93
2021/04/07 - 05:55;113
2021/04/07 - 06:00;148
2021/04/07 - 06:05;185
2021/04/07 - 06:10;143
2021/04/07 - 06:15;151
2021/04/07 - 06:20;123
2021/04/07 - 06:25;105
2021/04/07 - 06:30;139
2021/04/07 - 06:35;128
2021/04/07 - 06:40;156
2021/04/07 - 06:45;139
2021/04/07 - 06:50;120
2021/04/07 - 06:55;132
2021/04/07 - 07:00;157
2021/04/07 - 07:05;195
2021/04/07 - 07:10;164
2021/04/07 - 07:15;197
2021/04/07 - 07:20;144
2021/04/07 - 07:25;132
2021/04/07 - 07:30;180
2021/04/07 - 07:35;200
2021/04/07 - 07:40;186
2021/04/07 - 07:45;182
2021/04/07 - 07:50;182
2021/04/07 - 07:55;246
2021/04/07 - 08:00;193
2021/04/07 - 08:05;221
2021/04/07 - 08:10;230
2021/04/07 - 08:15;209
2021/04/07 - 08:20;276
2021/04/07 - 08:25;197
2021/04/07 - 08:30;228
2021/04/07 - 08:35;177
2021/04/07 - 08:40;220
2021/04/07 - 08:45;238
2021/04/07 - 08:50;271
2021/04/07 - 08:55;263
2021/04/07 - 09:00;212
2021/04/07 - 09:05;268
2021/04/07 - 09:10;217
2021/04/07 - 09:15;244
2021/04/07 - 09:20;236
2021/04/07 - 09:25;261
2021/04/07 - 09:30;252
2021/04/07 - 09:35;212
2021/04/07 - 09:40;214
2021/04/07 - 09:45;265
2021/04/07 - 09:50;212
2021/04/07 - 09:55;283
2021/04/07 - 10:00;272
2021/04/07 - 10:05;289
2021/04/07 - 10:10;277
2021/04/07 - 10:15;291
2021/04/07 - 10:20;234
2021/04/07 - 10:25;262
2021/04/07 - 10:30;269
2021/04/07 - 10:35;199
2021/04/07 - 10:40;277
2021/04/07 - 10:45;295
2021/04/07 - 10:50;253
2021/04/07 - 10:55;310
2021/04/07 - 11:00;258
2021/04/07 - 11:05;330
2021/04/07 - 11:10;260
2021/04/07 - 11:15;240
2021/04/07 - 11:20;263
2021/04/07 - 11:25;344
2021/04/07 - 11:30;271
2021/04/07 - 11:35;354
2021/04/07 - 11:40;281
2021/04/07 - 11:45;260
2021/04/07 - 11:50;304
